run,tag,step,value,wall_time,event_file
SAC_1,rollout/ep_rew_mean,59851,264.581298828125,1766434821.474981,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,60382,260.9300231933594,1766434825.9282281,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,60896,-4.309392929077148,1766421039.760279,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,rollout/ep_rew_mean,61066,264.9889831542969,1766434830.963786,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,61200,-0.37960392236709595,1766408385.213078,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,rollout/ep_rew_mean,61571,267.05230712890625,1766434834.6819808,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,62066,-2.789581775665283,1766421050.064926,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,rollout/ep_rew_mean,62256,268.85833740234375,1766434839.721513,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,62408,1.2093688249588013,1766408394.78144,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,rollout/ep_rew_mean,63059,278.2976379394531,1766434845.624054,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,63470,1.9451245069503784,1766408402.6338801,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,rollout/ep_rew_mean,63474,-0.45236894488334656,1766421062.441673,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,rollout/ep_rew_mean,64013,298.14495849609375,1766434852.628843,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,64790,307.0149230957031,1766434858.34212,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,64795,3.3283791542053223,1766408412.585305,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,rollout/ep_rew_mean,65013,0.8100535273551941,1766421076.1062331,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,rollout/ep_rew_mean,65894,327.39544677734375,1766434866.4563992,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,66088,1.9485418796539307,1766421085.5617201,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,rollout/ep_rew_mean,66788,6.15299129486084,1766408427.3058932,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,rollout/ep_rew_mean,67008,344.5467529296875,1766434874.668718,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,67252,3.6727941036224365,1766421095.781921,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,rollout/ep_rew_mean,68009,363.3896484375,1766434882.317495,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,68592,9.115665435791016,1766408440.562934,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,rollout/ep_rew_mean,69008,379.64349365234375,1766434889.6610172,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,69252,7.681426048278809,1766421113.327334,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,rollout/ep_rew_mean,70104,395.6982116699219,1766434898.167944,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,70218,11.593939781188965,1766408453.173119,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,rollout/ep_rew_mean,71070,406.1565856933594,1766434905.713723,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,71252,12.180001258850098,1766421132.021507,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,rollout/ep_rew_mean,71588,13.17234992980957,1766408463.7025971,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,rollout/ep_rew_mean,72169,420.848388671875,1766434914.301404,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,72965,15.105927467346191,1766421147.119689,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,rollout/ep_rew_mean,73267,15.507085800170898,1766408476.180786,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,rollout/ep_rew_mean,73291,442.6355895996094,1766434922.664315,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,74379,459.6412048339844,1766434930.8034282,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,74906,18.161212921142578,1766408488.2625432,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,rollout/ep_rew_mean,74965,19.126428604125977,1766421164.7285628,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,rollout/ep_rew_mean,75107,468.8828125,1766434936.202158,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,75610,476.7329406738281,1766434939.9092631,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,76209,19.972164154052734,1766408498.050486,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,rollout/ep_rew_mean,76282,20.381793975830078,1766421176.291193,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,rollout/ep_rew_mean,76407,491.34478759765625,1766434945.7612941,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,77402,20.622526168823242,1766408506.8445299,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,rollout/ep_rew_mean,77647,514.7968139648438,1766434954.870195,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,78272,23.030563354492188,1766421193.7831,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,rollout/ep_rew_mean,78508,529.1500244140625,1766434961.400543,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,79334,22.880924224853516,1766408521.101692,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,rollout/ep_rew_mean,79672,552.330078125,1766434969.970597,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,80272,26.095129013061523,1766421212.4436421,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,rollout/ep_rew_mean,80603,561.95068359375,1766434977.086369,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,81334,24.749523162841797,1766408536.233391,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,rollout/ep_rew_mean,81349,572.0321655273438,1766434982.612777,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,82009,575.9442749023438,1766434987.463731,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,82099,28.978574752807617,1766421228.467047,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,rollout/ep_rew_mean,82528,579.0215454101562,1766434991.2804759,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,83117,579.8359375,1766434995.617356,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,83334,27.48918342590332,1766408550.907024,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,rollout/ep_rew_mean,83997,594.2860717773438,1766435002.077709,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,84099,32.60191345214844,1766421246.032007,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,rollout/ep_rew_mean,84485,590.77978515625,1766435005.696267,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,85326,596.4500122070312,1766435012.092007,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,85334,29.98002815246582,1766408565.513381,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,rollout/ep_rew_mean,86062,35.578948974609375,1766421263.329685,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,rollout/ep_rew_mean,86247,596.8834228515625,1766435018.8925078,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,87070,600.2623291015625,1766435024.9562612,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,87334,32.296329498291016,1766408580.267872,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,rollout/ep_rew_mean,87644,584.2023315429688,1766435029.183264,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,87905,37.92926788330078,1766421279.510703,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,rollout/ep_rew_mean,88941,597.0338745117188,1766435038.715321,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,89334,35.17715835571289,1766408595.064712,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,rollout/ep_rew_mean,89802,597.013916015625,1766435045.068408,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,89905,40.65091323852539,1766421297.060659,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,rollout/ep_rew_mean,90768,596.8778686523438,1766435052.685108,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,91334,36.831092834472656,1766408610.4689941,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,rollout/ep_rew_mean,91726,595.7066650390625,1766435059.7273989,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,91905,44.07422637939453,1766421315.838589,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,rollout/ep_rew_mean,92738,598.1314086914062,1766435067.381546,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,93334,40.2215576171875,1766408625.1344619,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,rollout/ep_rew_mean,93830,599.9929809570312,1766435075.5511959,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,93905,48.970497131347656,1766421333.7406201,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,rollout/ep_rew_mean,95061,600.09375,1766435084.628739,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,95334,43.08007049560547,1766408639.880818,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,rollout/ep_rew_mean,95691,581.9248657226562,1766435089.4786,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,95905,50.78132247924805,1766421351.323228,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,rollout/ep_rew_mean,97024,606.474609375,1766435099.593896,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,97033,43.215003967285156,1766408652.528415,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,rollout/ep_rew_mean,97905,52.58570098876953,1766421368.904601,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,rollout/ep_rew_mean,98398,639.1244506835938,1766435109.9310982,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,99033,45.61954879760742,1766408667.222489,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,rollout/ep_rew_mean,99514,651.0950317382812,1766435118.352101,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,99905,55.41419219970703,1766421386.4983091,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,rollout/ep_rew_mean,100856,649.1757202148438,1766435128.796813,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,100931,46.982784271240234,1766408682.057933,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,rollout/ep_rew_mean,101357,55.70696258544922,1766421400.650663,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,rollout/ep_rew_mean,102469,672.8413696289062,1766435140.865546,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,102931,50.00209045410156,1766408696.92518,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,rollout/ep_rew_mean,103141,56.705421447753906,1766421417.03891,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,rollout/ep_rew_mean,103790,672.0936889648438,1766435150.6922,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,104589,51.91987991333008,1766408709.055726,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,rollout/ep_rew_mean,104592,665.8833618164062,1766435156.5881112,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,105141,59.5875358581543,1766421434.615584,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,rollout/ep_rew_mean,105471,663.8058471679688,1766435163.062562,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,106589,54.91302490234375,1766408723.674518,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,rollout/ep_rew_mean,106755,675.6754150390625,1766435172.49932,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,107141,63.201839447021484,1766421452.3280709,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,rollout/ep_rew_mean,108224,699.9952392578125,1766435183.29553,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,108589,59.11057662963867,1766408738.323833,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,rollout/ep_rew_mean,109141,65.42072296142578,1766421469.962534,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,rollout/ep_rew_mean,109749,725.3156127929688,1766435194.49958,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,110589,62.88489532470703,1766408753.822238,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,rollout/ep_rew_mean,111079,68.1441421508789,1766421488.096797,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,rollout/ep_rew_mean,111126,738.6239624023438,1766435205.015882,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,112470,769.0228881835938,1766435215.110214,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,112504,64.29129028320312,1766408767.975737,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,rollout/ep_rew_mean,113079,71.53331756591797,1766421505.7835069,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,rollout/ep_rew_mean,114158,799.4517211914062,1766435227.8611069,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,114504,66.37823486328125,1766408782.591687,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,rollout/ep_rew_mean,115079,74.8338394165039,1766421523.355257,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,rollout/ep_rew_mean,115962,831.2205810546875,1766435241.114455,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,116504,68.65826416015625,1766408797.260244,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,rollout/ep_rew_mean,116893,75.06475830078125,1766421540.32795,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,rollout/ep_rew_mean,117475,859.6412353515625,1766435252.254741,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,118504,71.85125732421875,1766408813.029716,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,rollout/ep_rew_mean,118893,76.31012725830078,1766421557.9198568,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,rollout/ep_rew_mean,119160,904.3390502929688,1766435264.628048,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,120504,74.36431121826172,1766408829.099915,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,rollout/ep_rew_mean,120893,77.70453643798828,1766421577.5387049,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,rollout/ep_rew_mean,120897,921.154296875,1766435277.9023502,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,122484,948.8670654296875,1766435289.569559,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,122504,76.50420379638672,1766408844.314261,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,rollout/ep_rew_mean,122893,79.11638641357422,1766421595.141221,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,rollout/ep_rew_mean,124164,981.1807861328125,1766435302.008391,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,124504,79.61445617675781,1766408860.431315,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,rollout/ep_rew_mean,124893,82.7225112915039,1766421612.884128,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,rollout/ep_rew_mean,125295,992.4052734375,1766435310.4200902,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,126504,82.42094421386719,1766408876.992477,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,rollout/ep_rew_mean,126893,84.51953887939453,1766421631.162539,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,rollout/ep_rew_mean,127295,1033.8197021484375,1766435325.1527622,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,128504,84.43109130859375,1766408892.412317,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,rollout/ep_rew_mean,128893,85.76484680175781,1766421648.9530659,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,rollout/ep_rew_mean,128961,1061.1702880859375,1766435337.6147451,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,rollout/ep_rew_mean,130504,86.3329086303711,1766408908.3939211,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,rollout/ep_rew_mean,130771,1090.4061279296875,1766435351.6134841,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
